-1.565090	1.384640	0.556120	-0.549900	-0.213650	3.189230	1.270870	-5.226040	3.174320	3.038940	-1.000000
-3.622820	2.110860	1.485470	2.061900	0.158990	0.331350	-1.404080	-0.547750	-0.363390	0.437760	-1.000000
-3.696510	1.805730	-0.648750	-1.971120	-1.503540	-3.430520	-2.450280	1.078990	-0.337890	0.458730	1.000000
0.920040	0.902800	-1.656660	1.990590	0.925630	2.419550	-2.489980	1.139440	0.294230	-1.658260	-1.000000
-0.612470	-3.350140	0.667290	-4.570670	1.367360	-5.854410	-1.634340	1.437160	-2.113770	-0.798250	1.000000
-0.204640	-2.614280	0.977610	-0.121320	1.824190	3.104460	-0.283470	-1.461900	0.156830	0.516510	-1.000000
-2.390240	2.906220	-2.486770	-5.741130	-1.302270	1.703720	3.434120	-1.674850	2.298470	-0.310970	1.000000
-1.114830	0.023110	0.598140	-4.745920	-2.117750	-0.185960	-0.207510	1.262180	2.139920	-3.891410	1.000000
-2.657790	-1.175360	-0.714470	0.213000	-1.900210	2.780230	1.565250	-1.416420	-2.503780	0.517090	-1.000000
2.089720	1.140000	-2.447050	-3.291460	-2.170580	-3.152260	1.285040	-3.504820	-3.994840	-0.926130	1.000000
3.157070	1.894500	-0.735930	2.429350	-1.369670	-0.927330	7.053010	-0.883430	1.970840	-0.083210	-1.000000
0.155640	0.702820	1.808180	-3.263510	-2.656680	2.742500	-1.035350	-1.257740	-1.639060	0.682040	1.000000
0.224390	1.848700	1.743710	-0.348920	4.758840	2.600580	0.141310	-1.204940	-0.878210	-1.335710	-1.000000
-2.552530	3.110920	1.239900	-1.651970	-3.335030	-4.952200	-4.848080	-1.527400	-1.747270	0.062360	1.000000
0.775690	0.036520	-4.073860	-3.111070	-0.604420	0.178440	-4.358510	-0.032090	-2.083450	-3.888540	1.000000
-2.777760	-2.606520	-1.479500	-2.890150	-3.547460	-3.660460	-0.897960	1.644390	-1.893520	-0.598110	1.000000
-0.451630	3.463600	-0.275160	-2.768500	-1.353770	0.030260	-2.279650	-0.844330	-2.227620	-0.887280	1.000000
-2.221040	-1.334620	-4.002810	-0.985350	0.510880	1.030220	-2.417270	-0.606210	0.762450	4.074930	-1.000000
-2.744730	-0.455720	-1.940660	2.937250	1.390280	0.754310	-0.726800	1.559410	0.996070	-2.431730	-1.000000
-1.870440	0.603430	2.489090	-3.717000	-3.362240	0.406900	1.738230	-3.530710	0.635970	0.262280	1.000000
-0.787330	-1.977990	-0.197250	-0.041550	0.513930	-0.641160	0.625260	0.001650	-1.959270	4.890700	-1.000000
0.912460	-0.452370	1.223850	0.724970	1.195970	-0.688830	2.240450	-5.099310	1.536850	-1.812180	-1.000000
0.630860	0.647890	4.665710	-2.101020	-3.637120	0.370560	1.831910	-3.140940	-0.906820	-2.745550	1.000000
1.339770	3.407710	-0.441700	-3.606720	0.613410	0.537010	-4.103700	1.826870	1.743380	-1.484110	1.000000
0.574760	1.239170	-1.106470	2.349120	-2.751890	1.184270	3.001740	-0.460840	-0.460980	0.825260	-1.000000
5.464970	0.425060	0.535450	-3.285420	0.779300	-1.548790	2.211590	-0.151880	2.523400	-5.448930	1.000000
-3.266420	0.825870	-3.453840	2.171520	-0.132900	-0.862860	-3.490870	0.606830	-3.051490	2.531760	-1.000000
3.469590	-0.393230	-2.201630	-2.432480	-0.598970	-2.539470	-0.993440	3.719860	2.319780	-4.614070	1.000000
-2.385550	2.001550	-1.021740	-1.654030	-2.489480	0.305560	0.621580	2.456310	1.219240	-5.644380	1.000000
0.398960	-0.330200	2.053380	1.828570	0.732510	0.657170	2.604150	2.699080	-0.607960	0.678410	-1.000000
0.023700	0.902250	-0.083330	1.414000	-0.429620	-2.047960	0.889690	1.719230	-2.777470	1.382900	-1.000000
-2.914940	-0.455820	0.894560	-2.971420	-4.550980	1.012010	-0.660550	1.853730	2.517670	-3.340210	1.000000
-2.008200	3.072820	-0.454350	-2.333350	-0.376680	-3.106100	-1.439050	-1.199580	-0.356320	0.672430	1.000000
1.790360	0.561460	0.130580	0.308870	3.366800	1.335160	0.068720	-1.162020	0.668070	1.108140	-1.000000
1.273280	-1.162080	-2.474350	-0.625080	0.183450	4.306480	1.818050	0.729170	-2.941800	1.013740	-1.000000
-1.651530	0.555750	-0.710370	-4.884420	-3.193890	-1.935800	0.772510	0.696990	0.188220	-2.277780	1.000000
1.395730	0.221540	-2.778890	1.917890	-0.678350	0.913860	1.219390	0.817290	-0.457800	0.180200	-1.000000
3.594330	2.477850	2.864390	-2.833110	-3.318640	-0.873170	-0.342940	3.292650	-0.287440	-2.804040	1.000000
2.142080	0.875170	-1.818590	0.210390	-1.797410	1.718700	3.605070	-2.063750	-3.037910	-0.259420	-1.000000
-0.666680	-1.318950	0.909700	0.942240	2.367980	-1.428930	2.105930	-0.329490	2.326270	0.372790	-1.000000
0.495770	0.586070	2.748090	-4.747190	-2.748090	1.832150	2.571870	-0.291880	-2.615770	1.100020	1.000000
-3.449180	0.106060	-0.632890	-2.095220	-0.486760	0.338880	-4.241440	-1.342260	-3.787670	-2.145800	1.000000
0.808740	-1.895710	0.383040	-1.090050	-1.392540	5.129280	0.063570	2.690310	1.559940	-0.067070	-1.000000
-3.471070	-1.395810	0.146390	-2.488150	-2.725780	-2.579560	1.202610	0.385650	-1.101390	-0.700180	1.000000
-1.435120	1.665590	-1.096580	-2.902330	-3.593640	-2.435810	-0.008110	1.129350	-0.741950	2.959780	1.000000
-3.089990	-3.597240	5.582670	-0.735720	5.169490	3.416670	-0.972990	-0.678840	0.981830	-0.392830	-1.000000
-0.179850	1.501630	0.665280	1.899920	0.796470	-1.607270	0.317520	-0.064670	-0.519610	3.711410	-1.000000
-3.814500	0.891670	-2.159840	-3.806820	-4.758780	-0.789570	-0.283290	0.452590	-1.571720	0.159970	1.000000
-2.112760	-1.913910	-0.638890	-3.530880	-2.243570	-1.222430	0.652780	2.756000	-3.452340	-1.290360	1.000000
-2.507870	-1.029660	0.527400	3.155350	-3.287350	1.442500	1.939970	-0.315160	1.141980	0.641070	-1.000000
